"term","variable","value"
"perennial_live_abundance","PctShading",0.283670867370128
"snake_score","PctShading",0.0356656034851613
"turt_score","PctShading",-0.0625544863247118
"vert_score","PctShading",-0.0568982441054896
"vert_sumscore","PctShading",-0.0572141662757912
"hydrophytes_present_noflag","PctShading",0.399569893991912
"alglive_cover_score","PctShading",0.218480618397407
"algdead_cover_score","PctShading",-0.0752321346703234
"algdead_noupstream_cover_score","PctShading",-0.0520899419403339
"alglivedead_cover_score","PctShading",0.227602895264312
"moss_cover_score","PctShading",0.295142431657716
"liverwort_cover_score","PctShading",0.189804138859142
"PctShading","PctShading",1
"TotalAbundance","PctShading",0.321480487092814
"Richness","PctShading",0.376386232677081
"EPT_abundance","PctShading",0.388545168708367
"EPT_taxa","PctShading",0.42259209366979
"EPT_relabd","PctShading",0.416080423521335
"EPT_reltaxa","PctShading",0.408510385097817
"GOLD_relabd","PctShading",0.255971575900576
"GOLD_reltaxa","PctShading",0.288933592068593
"OCH_relabd","PctShading",0.13070571910238
"OCH_reltaxa","PctShading",0.141996587517008
"GOLDOCH_relabd","PctShading",0.169264831250156
"GOLDOCH_reltaxa","PctShading",0.196102598021218
"Noninsect_abundance","PctShading",0.1716665721181
"Noninsect_taxa","PctShading",0.183248445263039
"Noninsect_relabund","PctShading",0.143259019498151
"Noninsect_reltaxa","PctShading",0.149222880313166
"waterinchannel_score","PctShading",0.31575506194842
"hydric_score","PctShading",0.0834510588736939
"springs_score","PctShading",0.0334709282757457
"pctsurfaceflow","PctShading",0.262308917232367
"pctsubsurfaceflow","PctShading",0.256013528910429
"numberwoodyjams","PctShading",0.220860289820204
"SoilMoist_MaxScore","PctShading",0.337000493844229
"sinuosity_score","PctShading",0.2691369756872
"floodplaindim_score","PctShading",0.0129508241164496
"riffpoolseq_score","PctShading",0.43898413516997
"substratesorting_score","PctShading",0.38611390553563
"seddep_score","PctShading",0.00760394371900501
"BankWidthMean","PctShading",-0.510197286070143
"valleyslope","PctShading",0.470058446350572
"ElevCat","PctShading",0.223050181722166
"ElevWs","PctShading",0.20178601531173
"AgKffactCat","PctShading",-0.22198364037838
"KffactCat","PctShading",0.0356746301375587
"AgKffactWs","PctShading",-0.221356433371052
"KffactWs","PctShading",0.0969271905866736
"Al2O3Cat","PctShading",0.0732639155844852
"CaOCat","PctShading",0.130933127409516
"Fe2O3Cat","PctShading",-0.225390257451545
"K2OCat","PctShading",0.0985121010856709
"MgOCat","PctShading",0.0573733555686276
"Na2OCat","PctShading",0.106067814710734
"P2O5Cat","PctShading",-0.0700229773742324
"SCat","PctShading",-0.152183906659029
"SiO2Cat","PctShading",0.201421884534618
"Al2O3Ws","PctShading",0.211371222532753
"CaOWs","PctShading",-0.0762090909875927
"Fe2O3Ws","PctShading",-0.000544857449574899
"K2OWs","PctShading",0.140925304322604
"MgOWs","PctShading",-0.0108128098776817
"Na2OWs","PctShading",0.224873513039908
"P2O5Ws","PctShading",-0.00607643234304782
"SWs","PctShading",-0.390686888234864
"SiO2Ws","PctShading",0.188639823285132
"NCat","PctShading",-0.28355211679855
"NWs","PctShading",-0.338436799151551
"HydrlCondCat","PctShading",-0.337727279622621
"HydrlCondWs","PctShading",-0.324393667343098
"CompStrgthCat","PctShading",0.253661263889193
"CompStrgthWs","PctShading",0.206613425540642
"Precip8110Cat","PctShading",0.464675049225295
"Tmax8110Cat","PctShading",-0.318752317730054
"Tmean8110Cat","PctShading",-0.28212236801195
"Tmin8110Cat","PctShading",-0.247795009972639
"Precip8110Ws","PctShading",0.391985442844416
"Tmax8110Ws","PctShading",-0.282920242802974
"Tmean8110Ws","PctShading",-0.272033803540214
"Tmin8110Ws","PctShading",-0.242638275585016
"ClayCat","PctShading",-0.122094923768009
"SandCat","PctShading",0.039726400039644
"ClayWs","PctShading",-0.157271027809851
"SandWs","PctShading",0.151942937762411
"OmCat","PctShading",0.348259269686666
"PermCat","PctShading",0.126080497842963
"RckDepCat","PctShading",-0.106625550518943
"WtDepCat","PctShading",-0.0196459354468155
"OmWs","PctShading",0.177768666039316
"PermWs","PctShading",0.237610769488908
"RckDepWs","PctShading",0.0203903457730971
"WtDepWs","PctShading",0.00276404196571962
"PctCarbResidCat","PctShading",0.114146050666575
"PctNonCarbResidCat","PctShading",0.0545287984906979
"PctAlkIntruVolCat","PctShading",0.0875291371172163
"PctSilicicCat","PctShading",0.242028803670786
"PctEolCrsCat","PctShading",-0.0721234757909753
"PctEolFineCat","PctShading",NA
"PctAlluvCoastCat","PctShading",-0.351164997679606
"PctCarbResidWs","PctShading",-0.0773517673762147
"PctNonCarbResidWs","PctShading",-0.133151337178162
"PctAlkIntruVolWs","PctShading",0.0875291371172163
"PctSilicicWs","PctShading",0.232237157969164
"PctExtruVolWs","PctShading",-0.0160855477473324
"PctEolCrsWs","PctShading",-0.240901060981605
"PctEolFineWs","PctShading",-0.17670453921062
"PctAlluvCoastWs","PctShading",-0.349219690640219
"WetIndexCat","PctShading",-0.377637083766913
"WetIndexWs","PctShading",-0.356921790954328
"urb","PctShading",-0.113601689219396
"urbRip","PctShading",-0.117517167017576
"forr","PctShading",0.45256969336466
"forrRip","PctShading",0.456609249980984
"ag","PctShading",-0.23581121193681
"agRip","PctShading",-0.145043251901915
"wetlands","PctShading",0.0250445474094348
"wetlandsRip","PctShading",0.0358630491521829
"urbWs","PctShading",-0.114859096966062
"urbRipWs","PctShading",-0.0176946072709794
"forrWs","PctShading",0.393351458206297
"forrWsRip","PctShading",0.431939834248824
"agWs","PctShading",-0.278616538392303
"agRipWs","PctShading",-0.261240497594596
"wetlandsWs","PctShading",-0.0747100956413805
"wetlandsRipWS","PctShading",-0.105806019006278
"EcoII","PctShading",-0.183568249698052
"EcoIII","PctShading",-0.331628920351168
"tmean","PctShading",-0.24971126501426
"tmax","PctShading",-0.278497098145743
"tmin","PctShading",-0.207955548918401
"ppt","PctShading",0.455979014062679
"ppt.m01","PctShading",0.241524421175708
"ppt.m02","PctShading",0.221078284096694
"ppt.m03","PctShading",0.380476339324894
"ppt.m04","PctShading",0.379922120824813
"ppt.m05","PctShading",0.288871980536412
"ppt.m06","PctShading",0.207794810776151
"ppt.m07","PctShading",0.0669021375356652
"ppt.m08","PctShading",0.0282113439235425
"ppt.m09","PctShading",0.117027068471768
"ppt.m10","PctShading",0.337820014319291
"ppt.m11","PctShading",0.38952992856133
"ppt.m12","PctShading",0.286701511541823
"fishabund_score2","TotalAbundance",0.42011098243939
"bmiabund_score","TotalAbundance",0.828901913858818
"algabund_score","TotalAbundance",0.599146750302554
"vegdiff_score","TotalAbundance",0.573896125317807
"rootedplants_score","TotalAbundance",0.577134587247413
"iofb_score","TotalAbundance",0.31115941820581
"mayfly_abundance","TotalAbundance",0.855091074359793
"perennial_abundance","TotalAbundance",0.668896211352275
"perennial_taxa","TotalAbundance",0.658614471559044
"perennial_live_abundance","TotalAbundance",0.666251324543355
"snake_score","TotalAbundance",0.212873467966309
"turt_score","TotalAbundance",0.129501875957498
"vert_score","TotalAbundance",0.287545223469606
"vert_sumscore","TotalAbundance",0.292871738442419
"hydrophytes_present_noflag","TotalAbundance",0.627434561023859
"alglive_cover_score","TotalAbundance",0.64500105916369
"algdead_cover_score","TotalAbundance",0.199634472865266
"algdead_noupstream_cover_score","TotalAbundance",0.221139214651111
"alglivedead_cover_score","TotalAbundance",0.61442261486327
"moss_cover_score","TotalAbundance",0.305873067177191
"liverwort_cover_score","TotalAbundance",0.210587338577615
"PctShading","TotalAbundance",0.321480487092814
"TotalAbundance","TotalAbundance",1
"Richness","TotalAbundance",0.964695149477182
"EPT_abundance","TotalAbundance",0.881966417684713
"EPT_taxa","TotalAbundance",0.837782384322425
"EPT_relabd","TotalAbundance",0.682047875631326
"EPT_reltaxa","TotalAbundance",0.662808188728744
"GOLD_relabd","TotalAbundance",0.700058974034309
"GOLD_reltaxa","TotalAbundance",0.666106150308158
"OCH_relabd","TotalAbundance",0.587301738256889
"OCH_reltaxa","TotalAbundance",0.59081820909936
"GOLDOCH_relabd","TotalAbundance",0.655728610268969
"GOLDOCH_reltaxa","TotalAbundance",0.660009558346853
"Noninsect_abundance","TotalAbundance",0.567407873107309
"Noninsect_taxa","TotalAbundance",0.564304719639084
"Noninsect_relabund","TotalAbundance",0.500365130310037
"Noninsect_reltaxa","TotalAbundance",0.494718114214177
"waterinchannel_score","TotalAbundance",0.755720520877849
"hydric_score","TotalAbundance",0.448330821975864
"springs_score","TotalAbundance",0.143671659648065
"pctsurfaceflow","TotalAbundance",0.680088801529459
"pctsubsurfaceflow","TotalAbundance",0.697511860456386
"numberwoodyjams","TotalAbundance",0.0374925683793961
"SoilMoist_MaxScore","TotalAbundance",0.723698121828427
"sinuosity_score","TotalAbundance",0.0606642336943411
"floodplaindim_score","TotalAbundance",0.0844434361714435
"riffpoolseq_score","TotalAbundance",0.546046801676548
"substratesorting_score","TotalAbundance",0.480454587905526
"seddep_score","TotalAbundance",0.024735516084921
"BankWidthMean","TotalAbundance",-0.09765600359622
"valleyslope","TotalAbundance",0.291580064819584
"ElevCat","TotalAbundance",0.285022497449077
"ElevWs","TotalAbundance",0.33846897825153
"AgKffactCat","TotalAbundance",-0.20916749396091
"KffactCat","TotalAbundance",-0.174901746858515
"AgKffactWs","TotalAbundance",-0.116073458828627
"KffactWs","TotalAbundance",-0.173650267237984
"Al2O3Cat","TotalAbundance",0.0829741714540438
"CaOCat","TotalAbundance",0.157792168817505
"Fe2O3Cat","TotalAbundance",-0.100522056184133
"K2OCat","TotalAbundance",-0.0896498788428322
"MgOCat","TotalAbundance",0.251578645797703
"Na2OCat","TotalAbundance",0.0790389603312603
"P2O5Cat","TotalAbundance",-0.0280921653015937
"SCat","TotalAbundance",-0.17118712673337
"SiO2Cat","TotalAbundance",-0.0265204926635723
"Al2O3Ws","TotalAbundance",0.258608141185082
"CaOWs","TotalAbundance",-0.0485397134066163
"Fe2O3Ws","TotalAbundance",0.104617832629353
"K2OWs","TotalAbundance",0.105505024071973
"MgOWs","TotalAbundance",-0.00147774525565108
"Na2OWs","TotalAbundance",0.22809256558358
"P2O5Ws","TotalAbundance",0.0574442851865249
"SWs","TotalAbundance",-0.331455811541009
"SiO2Ws","TotalAbundance",0.0523279664376777
"NCat","TotalAbundance",-0.276373741606611
"NWs","TotalAbundance",-0.243765373921139
"HydrlCondCat","TotalAbundance",-0.197111622691625
"HydrlCondWs","TotalAbundance",-0.162581914029192
"CompStrgthCat","TotalAbundance",0.270963506674319
"CompStrgthWs","TotalAbundance",0.233584443900162
"Precip8110Cat","TotalAbundance",0.400975153264041
"Tmax8110Cat","TotalAbundance",-0.272337836976536
"Tmean8110Cat","TotalAbundance",-0.289145488355728
"Tmin8110Cat","TotalAbundance",-0.305955861181063
"Precip8110Ws","TotalAbundance",0.433112710766774
"Tmax8110Ws","TotalAbundance",-0.314566516777527
"Tmean8110Ws","TotalAbundance",-0.31930727595864
"Tmin8110Ws","TotalAbundance",-0.325648245471838
"ClayCat","TotalAbundance",-0.123594476584519
"SandCat","TotalAbundance",0.150329963493389
"ClayWs","TotalAbundance",-0.0531063000345768
"SandWs","TotalAbundance",0.104100757862183
"OmCat","TotalAbundance",0.1623833597014
"PermCat","TotalAbundance",0.16217418650127
"RckDepCat","TotalAbundance",-0.0455632124005252
"WtDepCat","TotalAbundance",-0.068953513092021
"OmWs","TotalAbundance",0.0847841409312257
"PermWs","TotalAbundance",0.145739458341658
"RckDepWs","TotalAbundance",0.151622345257776
"WtDepWs","TotalAbundance",-0.151415129585728
"PctCarbResidCat","TotalAbundance",0.136518595942664
"PctNonCarbResidCat","TotalAbundance",-0.00614698983697311
"PctAlkIntruVolCat","TotalAbundance",-0.0553951805098083
"PctSilicicCat","TotalAbundance",0.275986201889463
"PctEolCrsCat","TotalAbundance",-0.102869226860732
"PctEolFineCat","TotalAbundance",NA
"PctAlluvCoastCat","TotalAbundance",-0.264912887759595
"PctCarbResidWs","TotalAbundance",-0.0475433332845237
"PctNonCarbResidWs","TotalAbundance",-0.147857832874148
"PctAlkIntruVolWs","TotalAbundance",-0.0553951805098083
"PctSilicicWs","TotalAbundance",0.308633870834237
"PctExtruVolWs","TotalAbundance",-0.0304375593614616
"PctEolCrsWs","TotalAbundance",-0.0664796011641818
"PctEolFineWs","TotalAbundance",-0.00893113543319534
"PctAlluvCoastWs","TotalAbundance",-0.271739908837644
"WetIndexCat","TotalAbundance",-0.25133099419869
"WetIndexWs","TotalAbundance",-0.14219556097195
"urb","TotalAbundance",-0.206153858500281
"urbRip","TotalAbundance",-0.197034081622678
"forr","TotalAbundance",0.325625042298199
"forrRip","TotalAbundance",0.366154032370743
"ag","TotalAbundance",-0.23538537257534
"agRip","TotalAbundance",-0.128351491434624
"wetlands","TotalAbundance",0.232932955309146
"wetlandsRip","TotalAbundance",0.268309434263315
"urbWs","TotalAbundance",-0.126549184257211
"urbRipWs","TotalAbundance",-0.0788282013356979
"forrWs","TotalAbundance",0.39202756152675
"forrWsRip","TotalAbundance",0.418885137709629
"agWs","TotalAbundance",-0.0642037974366455
"agRipWs","TotalAbundance",0.0234705335685809
"wetlandsWs","TotalAbundance",0.203830713985944
"wetlandsRipWS","TotalAbundance",0.257187532017341
"EcoII","TotalAbundance",-0.0260967038383639
"EcoIII","TotalAbundance",0.0577051564496815
"tmean","TotalAbundance",-0.254062606386944
"tmax","TotalAbundance",-0.24060175921975
"tmin","TotalAbundance",-0.271352816195256
"ppt","TotalAbundance",0.393118177390271
"ppt.m01","TotalAbundance",0.189844596627859
"ppt.m02","TotalAbundance",0.161120935687908
"ppt.m03","TotalAbundance",0.277509014737898
"ppt.m04","TotalAbundance",0.320926741787161
"ppt.m05","TotalAbundance",0.205032473947005
"ppt.m06","TotalAbundance",0.169748845533796
"ppt.m07","TotalAbundance",0.157327542295426
"ppt.m08","TotalAbundance",0.113807345056716
"ppt.m09","TotalAbundance",0.214562546855801
"ppt.m10","TotalAbundance",0.268744324923738
"ppt.m11","TotalAbundance",0.294684739356195
"ppt.m12","TotalAbundance",0.239748423107207
"fishabund_score2","Richness",0.404382963225885
"bmiabund_score","Richness",0.828885318965775
"algabund_score","Richness",0.602397887583522
"vegdiff_score","Richness",0.523953009382055
"rootedplants_score","Richness",0.546068788869488
"iofb_score","Richness",0.347427794025527
"mayfly_abundance","Richness",0.847393923517227
"perennial_abundance","Richness",0.681969551135862
"perennial_taxa","Richness",0.69132634675058
"perennial_live_abundance","Richness",0.671382241775156
"snake_score","Richness",0.179173404625881
"turt_score","Richness",0.0879839786952825
"vert_score","Richness",0.232500437640757
"vert_sumscore","Richness",0.237092879062147
"hydrophytes_present_noflag","Richness",0.603796400465091
"alglive_cover_score","Richness",0.640969769810681
"algdead_cover_score","Richness",0.206414046360414
"algdead_noupstream_cover_score","Richness",0.228125625842281
"alglivedead_cover_score","Richness",0.610781828522275
"moss_cover_score","Richness",0.360337888350911
"liverwort_cover_score","Richness",0.214273997067874
"PctShading","Richness",0.376386232677081
"TotalAbundance","Richness",0.964695149477182
"Richness","Richness",1
"EPT_abundance","Richness",0.879368779753748
"EPT_taxa","Richness",0.868380400874132
"EPT_relabd","Richness",0.702518975884628
"EPT_reltaxa","Richness",0.676864379036259
"GOLD_relabd","Richness",0.683624094365671
"GOLD_reltaxa","Richness",0.667185221481681
"OCH_relabd","Richness",0.601111554660645
"OCH_reltaxa","Richness",0.598962974728346
"GOLDOCH_relabd","Richness",0.643854606606535
"GOLDOCH_reltaxa","Richness",0.659749227766227
"Noninsect_abundance","Richness",0.533860415912361
"Noninsect_taxa","Richness",0.546250971240287
"Noninsect_relabund","Richness",0.475692074108449
"Noninsect_reltaxa","Richness",0.468113334927158
"waterinchannel_score","Richness",0.753997491965252
"hydric_score","Richness",0.38642948615044
"springs_score","Richness",0.16361630168511
"pctsurfaceflow","Richness",0.685104004163682
"pctsubsurfaceflow","Richness",0.693243899639611
"numberwoodyjams","Richness",0.0742550751392052
"SoilMoist_MaxScore","Richness",0.732924367540255
"sinuosity_score","Richness",0.0753724077939735
"floodplaindim_score","Richness",0.0747064284926166
"riffpoolseq_score","Richness",0.606814901971976
"substratesorting_score","Richness",0.531841060937414
"seddep_score","Richness",0.0531625209346794
"BankWidthMean","Richness",-0.129123211275825
"valleyslope","Richness",0.347086016728639
"ElevCat","Richness",0.255699754766039
"ElevWs","Richness",0.311385345921089
"AgKffactCat","Richness",-0.200398424685704
