globalid,sitecode,sitename,assessor,collection,weathernow,cloudynow,weather48,cloudy48,totalrain,weathernot,disturbed,disturbed_,bankfullwi,bankfull_1,bankfull_2,reachlengt,reachlen_1,reachlen_2,valleyslop,s_landuse,landuse_no,riparian,erosion,floodplain,ancillaryn,hi_reachle,hi_reach_1,pools_obse,hi_seepssp,channelsco,hi_channel,hi_notes,hydricsoil,locations,hydricnote,woodyjams1,trees_shru,woodyjamsn,streambeds,hi_streamb,streambedn,debrisscor,hi_debriss,debrisnote,locationon,locationtw,locationth,soiltextur,location_1,location_2,location_3,sinuosityi,sinscoreno,si_sinuosi,sinuositym,sinuosityc,fpimage,FPScorenot,gi_dimensi,dimensionm,seqscoreno,gi_sequenc,seqnotes,gisubstrat,gi_substra,ginotes,abundscore,abundances,abundanc_1,abundancea,mosquitofi,abundancen,observedfu,observedsn,obsnakesab,observedtu,obturtlesa,observedam,obampiabun,observedvo,observedab,streambedl,streambedd,streambe_1,streambeda,d_note,d_upper,u_upstream,u_left,u_right,u_downstre,d_middle,m_upstream,m_left,m_right,m_downstre,d_lower,l_upstream,l_left,l_right,l_downstre,bryophytem,bryophytel,bryophtyen,Vegediffsc,vegetation,vegenotes,hydrovegen,regionalin,additional,CreationDa,Creator,EditDate,Editor,site_upstr,site_midst,site_middo,site_downs,pnw_mayabu,pnw_maygre,pnw_indica,pnw_indi_1,pnw_indi_2,pnw_indi_3,pnw_indi_4,pnw_int,pnw_eph,pnw_per,pnw_final,pnw_F_eph,pnw_F_int,pnw_F_per,nm_calc,nm_score,nm_status_,nm_status1,nm_statu_1,nm_statu_2,nm_statu_3,MERGE_SRC,latitude,longitude
{18F1B7F2-30B8-4442-8996-A6C3CCD5376B},HR4,Hassayampa River at CAP,"Raphael Mazor, Patti Spindler, and Cody Maynard",9/25/2019 19:00,intermittentrain,,,0,0,"Heavy rain on the previous day.
Water was very turbid",other,Turbid water. Rain threatening (flash flood warnings),25,25,25,875,150,150,0,other_natural,,yes,yes,yes,See additional photos for site sketch,100,,,notdectected,,6,,0,3,,0,no,,,2,Ambrosia monogyra and Dicoria canescens in active channel,,1.5,,,,,,,,,,,0.5,visual estimate and aerial imagery,,,,3,"visual estimate.
Difficult to assess due to ill-defined banks on one side.",,0,,,0,,,0,1,0,,"BMI found in one narrow reach with more concentrated flow. Belostomatidae and, odonates only. Hanging in flooded vegetation, and in a riffle area.",notdectected,notdectected,,notdectected,,notdectected,,notdectected,,notdetected,notdetected,,,,,0,0,0,0,,0,0,0,0,,0,0,1,0,notdetected,notdetected,,,1,Pretty weak differentiation from uplands. No hydrophytes. ,,aridwest,"Very turbid. Sampling was hastened due to flash-flood risk.
Access requires key (ADEQ has key)
Site is right where the CAP canal goes underground and crosses Hassayampa.",9/27/2019 18:44,raphaelmazor,9/27/2019 18:44,raphaelmazor,,,,,0,no,no,no,,yes,,yes,no,no,intermittent,,,,15,15,,,,,,FlowDuration004,33.643,-112.72083
{BDD49962-D648-4DE4-8759-6CF9F27E9666},HR3,Hassayampa at Morristown Gauge,"Raphael Mazor, Patti Spindler, Cody Maynard",9/25/2019 19:00,cloudy,50,,0,0,Heavy rains the day before,steammods,"Railroad along the right bank.
Turbid water interferes with visibility
Confined canyon",20,20,20,700,150,150,0,other_natural,,yes,yes,no,"See additional photos for site-sketch
",100,,,notdectected,,6,,0,3,,0,yes,,,1.5,Ambrosia monogyra growing in streambed,,1.5,See photo of Ambrosia monogyra for example,,,,,,,,,,0,"visual estimate.
","Confined by channel, levee for railroad tracks",,,0,"visual estimate. Confined by channel, levee for railroad tracks",,0,,,0.75,Very weak sorting on side bar evident.,,1,2,0,no,A single minnow caught (see photos),notdectected,notdectected,,notdectected,,notdectected,,notdectected,BMI surprisingly abundant within hanging submerged channel-side vegetation,notdetected,notdetected,,,,,0,2,0,0,,0,3,2,0,,0,1,7,0,notdetected,notdetected,,,2,Distinct corridor with slight compositional differences,,aridwest,"Although most of the time the net came up empty, when we sampled in vegetated areas we got lots of bugs.",9/27/2019 19:08,raphaelmazor,9/27/2019 19:08,raphaelmazor,,,,,0,no,no,no,,yes,,yes,no,no,intermittent,,,,14.75,14.75,,,,,,FlowDuration004,33.88502,-112.66206
{DC37829E-DEA9-485A-873D-D2BD7C2665C5},HR2,Hassayampa River at Wickenburg Rotary,Raphael D. Mazor and Patti Spindler,9/24/2019 19:00,cloudy,5,,0,0,Heavy rains the previous day,steammods,Urban-adjacent with development in floodplain,50,50,50,1750,150,150,1,"urban,other_natural",,yes,yes,yes,,100,,,notdectected,,6,Very turbid water,0,3,,0,yes,Very wide--hard to imagine wood spanning the channel,,1,Ambrosia monogyra,,1.5,,,,,,,,,,,0,visual estimate,Development on floodplain,,,3,visual estimate,,0,,,1.5,Very few riffle areas evident,,0,0,0,,No bugs found in any sample despite searching for ~20 minutes.,notdectected,notdectected,,notdectected,,notdectected,,notdectected,,notdetected,notdetected,,,,,0,12,17,0,,0,17,16,0,,0,0,1,0,notdetected,notdetected,,,2,,,aridwest,,9/27/2019 20:53,raphaelmazor,9/27/2019 20:53,raphaelmazor,,,,,0,,,,,,,no,no,no,perennial,,,,15,15,,,,,,FlowDuration004,33.96906,-112.72501
{1B77F8A2-DC2C-45F9-876B-7480FBE34141},HR1,"Hassayampa headwaters at """"Wetlands"""" site",Raphael Mazor and Patti Spindler,9/24/2019 19:00,cloudy,50,,0,0,Heavy rains the day before,other,Mine tailings and heavy iron-oxidation in creek,1,1,1,35,35,35,2.5,forested,,yes,yes,yes,See sketch in photos,100,,,present,,6,,3,3,Iron deposition from mine-tailings can give the illusion of redoxiorphic features,0,yes,Lots of woody logs that don't meet our criteria for a jam,,3,,,1.5,See photo,,,,,,,,,,0,visual estimate,Tailings on one side constrain the channel,,,3,visual estimate,,1.5,,,3,,,0,3,1,,"Algae barely evident. Lots of heavy deposition/iron oxidation smothers algae. Bugs were obvious, but almost exclusively beetles.",present,notdectected,,notdectected,,notdectected,,notdectected,Super-heavy iron oxidation,<2%,notdetected,,,,,8,3,5,1,,1,3,4,1,,1,1,2,3,notdetected,notdetected,,,3,,,aridwest,,9/27/2019 21:13,raphaelmazor,9/27/2019 21:13,raphaelmazor,Mine tailings really obvious on left bank,,,,0,no,no,no,,yes,,yes,no,no,intermittent,,,,28,28,,,,,,FlowDuration004,34.43316,-112.41875
{1BC1CD1D-2A76-4750-9627-3EFEA3FC3EA7},MODJESKA,Modjeska Creek,Raphael Mazor ,10/3/2019 0:27,clearsunny,,,0,0,,steammods,Streamside development ,3,4,4,128.3333333,128.3333333,150,4.5,"urban,forested",,yes,yes,yes,See photos,0,0,0,notdectected,,0,Moist soil throughtout,0,3,Sandy/cobbly ,0,yes,,,2.5,,,1.5,,partiallydry,dry,partiallydry,,sand,sand,sand,,,1,visual estimate,,,,3,visual estimate,,3,,,3,,,0,3,3,,Lots of dead algae over entire streambed,notdectected,notdectected,,notdectected,,notdectected,,notdectected,One adult frog observed ,notdetected,>40%,no,"Lots of dead algae, mostly parched white",,,8,8,9,15,,10,17,17,17,,17,17,17,16,notdetected,notdetected,,,3,,,aridwest,,10/3/2019 0:50,,10/3/2019 0:50,,,,,,0,no,no,no,,yes,,yes,no,no,intermittent,,,,23,23,,,,,,FlowDuration004,33.70945,-117.625331
{B95DFF1F-6304-4DA0-AB1D-141BF0B946B4},902SMAS1,Arroyo Seco,KT NZ,4/24/2019 19:00,clearsunny,,,0,0,,,"Campground 
",4,,,,,160,2.5,other_natural,Campground ,yes,yes,yes,,100,,,notdectected,,6,,0,3,"Sandy
",0,no,,,3,,,0,,,,,,,,,,,1,visual estimate,,,,3,visual estimate,,1.5,,,2.5,,,0,3,3,,,notdectected,notdectected,,notdectected,,present,,present,Tadpoles present,2-10%,notdetected,,,,,0,0,0,0,,2,2,0,0,,9,9,0,12,notdetected,notdetected,,,2,,,aridwest,"Date entered 10/11/2019
Data sheet photos uploaded",10/11/2019 21:13,,10/11/2019 21:13,,,,,,0,no,no,no,,yes,,yes,no,no,intermittent,,,,25,25,,,,,,FlowDuration004,36.65276061,-121.7939677
{C87CAE26-0F0E-406B-92FE-5F945C710045},USGS11043000,Murrieta C A Temecula,kt nz ,4/25/2019 19:00,clearsunny,,,0,0,,other,,4,,,,,100,2,"urban,forested,other_natural,other_describe",Water treatment plant,yes,yes,yes,,100,,,notdectected,,,,0,,"No sand/soil, all rocky",0,,,,2.5,,,0,,,,,,,,,,,0.5,visual estimate,,,,0,visual estimate,,0,,,0,,,0,0.5,3,,,notdectected,notdectected,,notdectected,,present,Tadpoles present in pool,present,,>40%,<2%,,,,,0,1,0,2,,0,5,0,0,,0,0,0,5,notdetected,<2%,,,3,,,aridwest,"Data entered 10/11/2019; lat/long to be updated. Photos uploaded to flow duration google drive under “Seasonal Revisit Data”
Invertebrate samples to be identified in lab",10/11/2019 21:31,,10/11/2019 21:31,,,,,,0,,,,,,,no,no,no,perennial,,,,,0,,,,,,FlowDuration004,36.65259838,-121.7938899
{207E5E65-55CC-4D29-AF31-955D243AD442},USGS11070500,San Jaconto R NR Elsinore ca,kt nz ,4/25/2019 19:00,clearsunny,,,0,0,,,,5,,,,,175,1,urban,,no,yes,yes,,100,,,notdectected,,4,,0,2,,0,yes,,,2,,,0,,,,,,,,,,,0,visual estimate,,,,1.5,visual estimate,,1,,,1,,,0,0.5,0,,,notdectected,notdectected,,notdectected,,notdectected,,notdectected,,notdetected,notdetected,,,,,0,0,1,1,,,,,,,,,,,notdetected,notdetected,,,1,,,aridwest,Site inaccessible at gauge; assessed site a few miles from the gauge. Bugs and plants to be identified in lab. Photos uploaded to flow duration google drive under “Seasonal Revisit Data”,10/11/2019 21:51,,10/11/2019 21:51,,,,,,0,,,,,,,no,no,no,perennial,,,,11,11,,,,,,FlowDuration004,36.65258576,-121.7938869
{1AE9A7B8-E78C-412B-AFCC-31C933942E12},USGS9512500,"Agua Fria river near Mayer,AZ",KT NZ,4/26/2019 19:00,clearsunny,,,0,0,,,,3,,,,,90,1,other_natural,,yes,yes,no,,100,,,notdectected,,4,,0,3,,0,yes,,,2,,,0,,,,,,,,,,,1,visual estimate,,,,2,visual estimate,,1,,,1.5,,,0,3,3,,,notdectected,notdectected,,notdectected,,present,,notdectected,,>40%,<2%,,,,,1,1,0,1,,1,0,0,0,,7,5,17,1,notdetected,notdetected,,,0,,,aridwest,"Data entered 10/11/2019;
All plants documented via photos; BMI sample to be verified in lab; lat/long needs to be edited to reflect data sheet; data sheet and photos stored on flow duration google drive under “Seasonal Revisit Data”",10/11/2019 22:08,,10/11/2019 22:08,,,,,,0,,,,,,,no,no,no,perennial,,,,17.5,17.5,,,,,,FlowDuration004,36.65258576,-121.7938869
{D0C6954C-3204-4200-B456-87BB05B3B95A},USGS9513780,"New river nr rock springs, az ",KT NZ,4/26/2019 19:00,clearsunny,,,0,0,,,,5,,,,,175,2,other_natural,,no,yes,yes,,100,,,notdectected,,6,,0,3,,0,no,,,1,,,0,,,,,,,,,,,2,visual estimate,,,,1.5,visual estimate,,1,,,0,,,0,3,3,,,notdectected,notdectected,,notdectected,,present,,notdectected,Tadpoles present; snake skin,>40%,<2%,,,,,0,6,0,0,,0,0,0,0,,0,0,0,0,notdetected,notdetected,,,0,,,,"Data sheet, site photos, and plant photos uploaded to the flow duration google drive under “Seasonal Revisit “; plants and bugs to be determined via photos and sample; data upload 10/11/2019; lat/long need to be edited to match data sheet ",10/11/2019 22:30,,10/11/2019 22:30,,,,,,0,,,,,,,no,no,no,perennial,,,,17.5,17.5,,,,,,FlowDuration004,36.65263882,-121.7938445
{2B860B35-9215-4995-A95A-312A8A4D6162},USGS9419696,"Duck CK At broadbent at E LV, NV",KT NZ,4/27/2019 19:00,cloudy,10,,0,0,,steammods,Channelized ,2,,,,,60,1,"urban,other_describe",Construction site,no,no,yes,,100,,,notdectected,,4,,0,3,Concrete channel,0,no,,,1,,,0,,,,,,,,,,,0,visual estimate,,,,0,visual estimate,,0,,,0,,,0,0,3,,,notdectected,notdectected,,notdectected,,notdectected,,notdectected,,>40%,notdetected,,,,,0,0,10,17,,4,4,0,0,,0,0,0,0,notdetected,notdetected,,,0,,,aridwest,Uploaded 10/11/2019; data sheet and site photos stored on flow duration google drive under “Seasonal Revisit Data”; lat/long should be edited to match data sheet,10/11/2019 22:47,,10/11/2019 22:47,,,,,,0,,,,,,,no,no,no,perennial,,,,8,8,,,,,,FlowDuration004,36.65251846,-121.7938818
{098ED077-83E0-4E84-9779-A3D2835436F8},USGS9419659,Sloan channel trib at Las Vegas blvd ,KT NZ,4/27/2019 19:00,clearsunny,,,0,0,,steammods,Concrete channel ,4,,,,,160,1,urban,,no,no,no,,0,0,0,notdectected,,0,,0,0,"No soil, concrete channel",0,no,,,3,,,0,,dry,dry,dry,,notneeded,notneeded,notneeded,,,0,visual estimate,,,,3,visual estimate,,0,,,0,,,0,0,0,,,notdectected,notdectected,,notdectected,,notdectected,,notdectected,,notdetected,notdetected,,,,,15,3,4,2,,0,0,0,0,,0,0,0,0,notdetected,notdetected,,,0,,,aridwest,Entered 10/12/2019; all site photos and original data sheet uploaded to google drive in flow duration google drive under “Seasonal Revisit Data “,10/13/2019 6:27,,10/13/2019 6:27,,,,,,0,,,,,,,no,no,no,perennial,,,,6,6,,,,,,FlowDuration004,36.6810256,-121.7945692
{AA7C0D16-05B2-4644-B18A-477AD8A0C2DD},USGS9404343,"Truxton wash nr Valentine, AZ",KT NZ,4/27/2019 19:00,clearsunny,,,0,0,,other,Dry site; between railroad tracks and fenced area,2,,,,,40,2,"forested,other_natural,other_describe",Train tracks ,yes,yes,no,,0,0,0,notdectected,,0,,0,2,Dry channel width dense Veg ,100,yes,,,0,,,0,,dry,dry,dry,,sand,sand,sand,,,0,visual estimate,,,,0,visual estimate,,0,,,0,,,0,0,0,,,notdectected,notdectected,,notdectected,,notdectected,,notdectected,,notdetected,notdetected,,,,,1,4,0,0,,0,1,0,0,,1,7,0,0,notdetected,notdetected,,,0,,,aridwest,Entered 10/13/2019; all site photos (including those for plants) are store in flow duration google drive under “Seasonal Revisit Data “; lat/long should be manually updated ,10/13/2019 16:26,,10/13/2019 16:26,,,,,,0,,,,,,,no,no,no,perennial,,,,0,0,,,,,,FlowDuration004,36.68103801,-121.7945692
{DB09B47E-2160-42E9-AAC9-02ADA2C24654},RRC.FCL,First canyon lower,KT SP,10/27/2019 19:00,cloudy,20,,0,0,About 20% cloudy,,,10.4,3.5,9.4,271.8333333,150,200,3,"forested,other_natural,other_describe",Trails within 100m,yes,yes,yes,Site sketch on data sheet and in additional photos,0,,,notdectected,,0,,0,2,,0,no,,,1,,,0.5,,dry,dry,dry,,loamysand,loam,loamysand,,,2,visual estimate,,,,1.5,"visual estimate
Wide floodplain near bottom of reach",,1,,,1.5,,,0,0,0,,,notdectected,notdectected,,notdectected,,notdectected,,notdectected,,notdetected,notdetected,,,,,0,1,0,0,,0,11,17,9,,3,0,0,0,notdetected,notdetected,,,1,,,aridwest,,11/1/2019 15:54,,11/1/2019 15:54,,,,,,0,,,,,,,no,no,no,perennial,,,,8.5,8.5,,,,,,FlowDuration004,36.08290385,-115.4517342
{643F5396-780D-4B62-804D-25C02EB17B2D},REC.PCM,Pine creek middle,KT SP,10/26/2019 19:00,clearsunny,,,0,0,,,,3,2.3,2,85.16666667,85.16666667,70,2,"forested,other_natural,other_describe",Hiking trails within 100m of site,yes,yes,yes,On data sheet; photo in additional photos,100,,,present,,6,,0,3,,0,yes,,,1,,,1,,,,,,,,,,,1,visual estimate,,,,,visual estimate,,3,,,2,,,0,3,3,,,present,notdectected,,notdectected,,present,>10 Tadpoles,present,Tadpoles and adult frogs observed,>40%,<2%,no,,,,13,10,16,17,,17,15,14,12,,14,11,9,8,notdetected,notdetected,,,2,,,aridwest,,11/2/2019 0:02,,11/2/2019 0:02,,,,,,0,no,no,no,,no,,yes,no,no,intermittent,,,,,0,,,,,,FlowDuration004,36.12283167,-115.4827157
{0FCA084D-D648-439B-A395-545D6CEB66E5},RRC.PCU,Pine creek upper,KT SP,10/26/2019 19:00,clearsunny,,,0,0,,,,3.4,2.3,3.7,109.6666667,109.6666667,100,3,"forested,other_describe",Trails within 100m   ,yes,yes,yes,Sketch on data sheet and in additional photos ,0,0,0,notdectected,,0,,0,3,,0,yes,,,2.5,,,1.5,,dry,dry,dry,,sand,clayloam,sandyclayloam,,,1,visual estimate,,,,2.5,visual estimate,,2,,,1.5,,,0,0,0,,,notdectected,notdectected,,notdectected,,notdectected,,notdectected,,notdetected,notdetected,,,,,14,17,16,14,,16,17,13,17,,17,17,6,17,notdetected,notdetected,,,2.5,"Riparian immediate area similar to immediate uplands, but surrounded by desert",,aridwest,,11/2/2019 0:50,,11/2/2019 0:50,,,,,,0,,,,,,,no,no,no,perennial,,,,13.5,13.5,,,,,,FlowDuration004,36.12367326,-115.4861702
{CB8E893F-DB9F-485C-9078-8D628674E89D},RRC.PCL,Pine Creek Lower,KT SP,10/26/2019 19:00,clearsunny,,,0,0,,,,9.4,17.7,6.5,392,150,200,1,"other_natural,other_describe",Road and trails in surrounding area ,yes,yes,yes,"Site sketch on data sheet and in additional photos photos 
",0,0,0,notdectected,,0,,0,3,,0,yes,,,1,,,0.5,,dry,dry,dry,,siltloam,sandyloam,loamysand,,,0.5,visual estimate,,,,1.5,visual estimate,,1,,,1.5,,,0,0,0,,,notdectected,notdectected,,notdectected,,notdectected,,notdectected,,notdetected,notdetected,,,,,0,0,6,0,,0,0,0,0,,0,2,1,2,notdetected,notdetected,,,2,,,aridwest,,11/2/2019 1:01,,11/2/2019 1:01,,Main channel is 9.4m but the entire braided channel is about 19m,,,,0,,,,,,,no,no,no,perennial,,,,8,8,,,,,,FlowDuration004,36.11986666,-115.4640006
{0E999336-86B6-4F9B-B719-FB68A2B1237C},RRC.FCM,First Creek Mid,KT SP,10/27/2019 19:00,clearsunny,,,0,0,,,,2.4,3.4,5,126,126,75,6,"other_natural,other_describe,forested",Hiking trails and horse trails within 100m,yes,yes,yes,Sketch on paper and additional photos ,0,0,0,notdectected,,0,,0,3,Lots of bedrock,0,yes,,,1,,,0.5,,dry,dry,dry,,sand,sand,sand,,,2,visual estimate,,,,0.5,visual estimate,,2.5,,,2,,,0,0,0,,,notdectected,notdectected,,notdectected,,notdectected,,notdectected,,notdetected,notdetected,,,,,3,6,10,17,,15,15,11,3,,13,14,8,10,notdetected,notdetected,,,2.5,,,aridwest,,11/2/2019 1:08,,11/2/2019 1:08,,,,,,0,no,no,no,,yes,,yes,no,no,intermittent,,,,11,11,,,,,,FlowDuration004,36.07960288,-115.4725648
{F092D24A-EB77-461A-BD52-FD733D22004F},RRC.FCU,First creek upper,KT SP,10/27/2019 19:00,clearsunny,,,0,0,,,,2.1,1.4,2.7,72.33333333,72.33333333,80,4,"forested,other_describe",Hiking trails within 100m of reach,yes,yes,yes,On data sheet and in additional photos,60,0,2,notdectected,,4,,0,2,,1,yes,,,2,,,1,,,,,,,,,,,1,visual estimate,,,,1.5,visual estimate,,3,,,1.5,,,0,3,3,,,present,notdectected,,notdectected,,notdectected,,present,Saw frogs,>40%,<2%,no,,,,17,16,17,16,,17,13,17,4,,0,3,0,0,<2%,notdetected,,,2.5,,,aridwest,,11/2/2019 1:12,,11/2/2019 1:12,,,,,,0,no,no,no,,yes,,yes,no,no,intermittent,,,,22.5,22.5,,,,,,FlowDuration004,36.07962925,-115.4775828
{535F78A0-E097-465B-9DC2-4C7CDCFA9925},USGS9512500,"Agua Fria river near Mayer,AZ",KT NZ,4/26/2019 19:00,clearsunny,,,0,0,,,,3,,,,,90,1,other_natural,,yes,yes,no,,100,,,notdectected,,4,,0,3,,0,yes,,,2,,,0,,,,,,,,,,,1,visual estimate,,,,2,visual estimate,,1,,,1.5,,,0,3,3,,,notdectected,notdectected,,notdectected,,present,,notdectected,,>40%,<2%,,,,,1,1,0,1,,1,0,0,0,,7,5,17,1,notdetected,notdetected,,,0,,,aridwest,"Data entered 10/11/2019;
All plants documented via photos; BMI sample to be verified in lab; lat/long needs to be edited to reflect data sheet; data sheet and photos stored on flow duration google drive under “Seasonal Revisit Data”",11/2/2019 1:33,,11/2/2019 1:33,,,,,,0,no,no,no,,yes,,yes,no,no,intermittent,,,,17.5,17.5,,,,,,FlowDuration004,36.65258576,-121.7938869
{CD1B94B5-05AC-4A6C-B423-247BA3F5FE1C},10347600,"Hunter Ck nr Reno, NV",NZ KT,4/28/2019 19:00,clearsunny,,,0,0,,"diversions,other",Within the observed reach there is a bridge crossing where water is condensed into a tunnel,3,,,,,90,4,"forested,other_natural,other_describe","Hiking trails, recreation ",yes,yes,no,,100,,,notdectected,,6,0,0,3,Dense vegetation,0,yes,,,0,,,0.5,,,,,,,,,,,3,visual estimate,Canyon,,,0,visual estimate,,2,,,1.5,,,0,3,0,,,notdectected,notdectected,,notdectected,,notdectected,,notdectected,,notdetected,notdetected,,,,,5,17,17,17,,4,16,7,15,,16,5,14,11,notdetected,<2%,,,2,,,aridwest,"Latitude (N): 39.494421
Longitude (W): -119.894763
-Additional access and site notes on data sheet

",5/21/2020 20:08,,5/21/2020 20:08,,,,,"Photos saved in Flow Duration Google Drive
",0,,,,,,,no,no,no,perennial,,,,18,18,,,,,,FlowDuration004,36.68755422,-121.8029332
{B9193A56-4111-43E2-8CF6-E7E301C0B9EA},11152650,"Reclamation Ditch nr Salinas, CA",KT NZ,4/29/2019 19:00,cloudy,100,,0,0,,"steammods,other","Agriculture field, stream is channelized, bridge/road crossing",2,,,,,50,1,agricultural,,no,yes,no,,100,,,notdectected,,6,,0,3,Very steep decline to creek,0,yes,,,1,,,0,,,,,,,,,,,0,visual estimate,,,,0,visual estimate,,0,,,1.5,,,0,1,3,,,notdectected,notdectected,,notdectected,,notdectected,,notdectected,,10 to 40%,notdetected,,,,,0,4,8,17,,4,0,0,0,,0,0,0,3,notdetected,notdetected,,,3,,,aridwest,"Lat (N): 36.705471
Long (W): -121.705387
Datum: WGS 84
Additional access notes on data sheet",5/21/2020 21:11,,5/21/2020 21:11,,All photos in google drive,,,,0,,,,,,,no,no,no,perennial,,,,15.5,15.5,,,,,,FlowDuration004,36.68753331,-121.802938
{10874E06-DD16-4543-AD3A-A71FA3ACCB7E},,"Salinas R at HWY 68, CA",KT NZ,4/29/2019 19:00,cloudy,100,,0,0,,other,,10,,,,,300,1,"agricultural,other_natural",,yes,yes,yes,,100,,,notdectected,,4,,0,3,,0,no,,,1,,,0,,,,,,,,,,,1,visual estimate,,,,3,visual estimate,,0,,,1.5,,,1,3,3,yes,,notdectected,notdectected,,notdectected,,notdectected,,notdectected,Heard frog jump in water,<2%,notdetected,,,,,9,0,10,4,,0,0,0,0,,0,0,0,0,notdetected,notdetected,,,2,,,aridwest,"Lat (N): 36.630276
Long (W): -121.673516
Datum: WGS 184
Other notes on data sheet; freeway overpass supports in river",5/21/2020 21:46,,5/21/2020 21:46,,All photos in google drive,,,,0,,,,,,,no,no,no,perennial,,,,19.5,19.5,,,,,,FlowDuration004,36.68763301,-121.8030026
{6DA3E38E-4600-4D84-91CA-35C8FF63ED2F},10349300,"Steamboat Ck at Steamboat, NV",KT NZ,4/28/2019 19:00,clearsunny,,,0,0,,other,None,2,,,,,70,2,"urban,other_natural,other_describe",,yes,yes,yes,No sketch ,100,,,notdectected,,6,,0,1,Rocky,0,no,,,0,,,0,,,,,,,,,,,3,visual estimate,,,,1.5,visual estimate,,0,,,3,,,0,3,0,,,notdectected,notdectected,,notdectected,,notdectected,,notdectected,,notdetected,notdetected,,,,,4,5,0,7,,9,11,0,3,,0,0,8,5,notdetected,notdetected,,,3,,,aridwest,"Lat (N): 39.377940
Long (W): -119.743364
Datum: WGS 84
Site behind barbed wire fence; private property upstream of gauge",5/21/2020 22:42,,5/21/2020 22:42,,All photos in google drive ,,,,0,,,,,,,no,no,no,perennial,,,,19.5,19.5,,,,,,FlowDuration004,36.68755251,-121.8029114
{FDB13E97-47EB-4C32-95F7-D28F685E57C1},10311300,"Eagle Valley Ck at Carson City, NV",NZ KT,4/28/2019 19:00,cloudy,10,,0,0,,other,None,,4,,,,,1,"forested,other_describe",Hiking trails,no,yes,yes,,100,,,notdectected,,6,,0,3,,0,yes,"Large shrubs, no trees
",,1,,,0,,,,,,,,,,,1.5,visual estimate,,,,1.5,visual estimate,,0,,,0,,,0,0,0,,,notdectected,notdectected,,notdectected,,notdectected,,notdectected,Saw lily pads,notdetected,notdetected,,,,,0,0,1,1,,0,0,0,0,,0,0,0,0,notdetected,notdetected,,,1,,,aridwest,"Lat (N): 39.165632
Long (W): -119.721625
Datum: WGS 1984
",5/21/2020 23:24,,5/21/2020 23:24,,"All photos in google drive 
",,,,0,,,,,,,no,no,no,perennial,,,,11,11,,,,,,FlowDuration004,36.68759081,-121.8029329
{C4BC71C8-6FE0-46EB-825F-EF6454EFFB30},103114400,Carson River at Deer Run Rd.,NZ KT,4/28/2019 19:00,clearsunny,,,0,0,,other,None,15,,,,,525,1,"forested,other_natural,other_describe",Road crosses Carson River (bridge),yes,yes,yes,,100,,,notdectected,,6,Strong flow,0,3,,0,no,,,3,,,0.5,,,,,,,,,,,3,visual estimate,,,,0,visual estimate,,1,,,1.5,,,0,0,0,,,notdectected,notdectected,,notdectected,,notdectected,,notdectected,,notdetected,notdetected,,,,,14,0,0,17,,17,16,8,7,,15,0,8,12,notdetected,notdetected,,,3,,,aridwest,"Lat (N): 39.180989
Long (W): -110.686892",5/21/2020 23:52,,5/21/2020 23:52,,All photos in google drive,,,,0,,,,,,,no,no,no,perennial,,,,18,18,,,,,,FlowDuration004,36.68759081,-121.8029329
