globalid,aquaticinv,aquatici_1,taxon,ai_abundan,ai_abundgr,ai_selectm,ai_notes,parentglob,CreationDa,Creator,EditDate,Editor,ai_abund_1,MERGE_SRC
{BDCD1D8C-D054-4DE9-A7DE-C517F62FA956},,,Snails,5,,,,{FADB518F-8CC5-4F87-820A-C238D1B723D5},8/29/2019 0:17,,8/29/2019 0:17,,,aquaticinvertebratesdata_4
{0711EDD5-DBB7-4DBE-8B41-0AB0C97EED3E},,,,,,,Potential bug cases,{748B9C3A-CC15-4CB7-A0ED-4E0F1AA5B142},8/30/2019 22:29,,8/30/2019 22:29,,,aquaticinvertebratesdata_4
{673CA33B-5448-4576-92A0-44F8C747BF3D},,,Woody case ,3,,deadmaterial,,{AF9CBBEB-DA8B-4613-982A-8C87B5C89F96},9/2/2019 17:20,john7481,9/2/2019 17:20,john7481,,aquaticinvertebratesdata_4
{F6A58AAE-44B2-43B7-AC72-2581764EBD85},,,Caddis fly,1,,deadmaterial,Rockycase,{AF9CBBEB-DA8B-4613-982A-8C87B5C89F96},9/2/2019 17:20,john7481,9/2/2019 17:20,john7481,,aquaticinvertebratesdata_4
{FE193CA9-8200-4D32-99E1-8D5EDA7FAE17},,,Mosquitos,9,,,Lots of adults,{AF9CBBEB-DA8B-4613-982A-8C87B5C89F96},9/2/2019 17:20,john7481,9/2/2019 17:20,john7481,,aquaticinvertebratesdata_4
{4BF72329-A1E9-4475-AFE4-9A4785487FEA},,,Water striders,,,,"Adults, over 100 pf them",{AF9CBBEB-DA8B-4613-982A-8C87B5C89F96},9/2/2019 17:20,john7481,9/2/2019 17:20,john7481,,aquaticinvertebratesdata_4
{2A0390A3-50AE-455F-9BE3-80E08E39744B},,,Odanata,2,,,Adults,{AF9CBBEB-DA8B-4613-982A-8C87B5C89F96},9/2/2019 17:20,john7481,9/2/2019 17:20,john7481,,aquaticinvertebratesdata_4
{177C1620-E575-402D-8597-44D1A9269F0C},,,Dobsonfly,1,,,,{F238494B-0251-4BFF-BE45-9C58A388CBF1},9/4/2019 4:05,john7481,9/4/2019 4:05,john7481,,aquaticinvertebratesdata_4
{A57DECD9-F1A9-40D0-B84B-62887BC8A310},,,Caddisfly,10,,deadmaterial,Greater than 10 cases detected,{F238494B-0251-4BFF-BE45-9C58A388CBF1},9/4/2019 4:05,john7481,9/4/2019 4:05,john7481,,aquaticinvertebratesdata_4
{EA00104A-2BE6-4D1E-9DDF-3E322701914E},,,Stoneflys,10,,,"Greater than 10, some were eaten by dobsonfly",{F238494B-0251-4BFF-BE45-9C58A388CBF1},9/4/2019 4:05,john7481,9/4/2019 4:05,john7481,,aquaticinvertebratesdata_4
{EE63FC3E-B9D1-4B17-B974-F12D8D627CC3},,,,2,,,Green smallish,{F238494B-0251-4BFF-BE45-9C58A388CBF1},9/4/2019 4:05,john7481,9/4/2019 4:05,john7481,,aquaticinvertebratesdata_4
{9B1286D4-1251-4D8C-B338-8EB77D6C2FE7},,,,1,,,"Brown, possibbly a shredder",{F238494B-0251-4BFF-BE45-9C58A388CBF1},9/4/2019 4:05,john7481,9/4/2019 4:05,john7481,,aquaticinvertebratesdata_4
{E886E1C8-CDAA-4CAE-88ED-F5767ED738EC},,,Caddisdly,10,,deadmaterial,Greater than 10 cases,{89A5B7C0-9616-4364-95A6-DE801FC8E4BD},9/4/2019 4:28,john7481,9/4/2019 4:28,john7481,,aquaticinvertebratesdata_4
{405C086E-4689-4F03-991A-7EE7A76D8846},,,Stoneflies,10,,deadmaterial,Greater than 10,{89A5B7C0-9616-4364-95A6-DE801FC8E4BD},9/4/2019 4:28,john7481,9/4/2019 4:28,john7481,,aquaticinvertebratesdata_4
{7B58134A-63D3-4306-9122-08E1213DABC8},,,,10,,,3 tails,{6162F393-6BBD-4A6A-A3E3-F1D022C10485},9/4/2019 18:11,,9/4/2019 18:11,,,aquaticinvertebratesdata_4
{4BF517B1-545E-492B-9392-7838118561C8},,,,1,,,Beetle ,{6162F393-6BBD-4A6A-A3E3-F1D022C10485},9/4/2019 18:11,,9/4/2019 18:11,,,aquaticinvertebratesdata_4
{4C15D08E-8398-435E-A8CB-45C7F7F62407},,,,10,,,2 tails ,{6162F393-6BBD-4A6A-A3E3-F1D022C10485},9/4/2019 18:11,,9/4/2019 18:11,,,aquaticinvertebratesdata_4
{2D7A2753-D8F2-4C47-89F2-32D8AF9C4FEA},,,,,,,Listed on data sheet ,{52403A9A-54BC-45F5-B23D-D29658219B59},9/4/2019 18:11,,9/4/2019 18:11,,,aquaticinvertebratesdata_4
{AFCAB5A3-AB95-402F-9CD2-815F655333EE},,,Stoneflies,10,,,"Greater than 10, lots of dead carcasses on stones",{FAB5EE74-1DBB-4AE1-97F6-6AE088766AAD},9/6/2019 4:10,,9/6/2019 4:10,,,aquaticinvertebratesdata_4
{3C6C76E3-6652-4E0E-B2AD-479276620E5A},,,Dobsonfly,1,,,,{FAB5EE74-1DBB-4AE1-97F6-6AE088766AAD},9/6/2019 4:10,,9/6/2019 4:10,,,aquaticinvertebratesdata_4
{485EF6CD-85E8-4B75-A1B1-9D5D6ABFC3DB},,,Caddisfly ,10,,deadmaterial,"Greater than 10 cases, very consistently distributed",{FAB5EE74-1DBB-4AE1-97F6-6AE088766AAD},9/6/2019 4:10,,9/6/2019 4:10,,,aquaticinvertebratesdata_4
{25DE774C-5E18-40C1-AFF6-52B63ADDD724},,,Snail,2,,,Around 2mm in size,{FAB5EE74-1DBB-4AE1-97F6-6AE088766AAD},9/6/2019 4:10,,9/6/2019 4:10,,,aquaticinvertebratesdata_4
{D2BBE4A5-AF48-426D-BCA5-B1857B7915C9},,,Stoneflies,10,,,"Greater than 10, differentspecies",{CAC9CA19-997C-411D-8982-3F6F5B5A5D9B},9/6/2019 4:10,,9/6/2019 4:10,,,aquaticinvertebratesdata_4
{5421A079-541B-43C7-9D6B-7FEC831EB860},,,Bivalve,3,,,Lookedlike a limpet,{CAC9CA19-997C-411D-8982-3F6F5B5A5D9B},9/6/2019 4:10,,9/6/2019 4:10,,,aquaticinvertebratesdata_4
{5D5EEEED-490B-4A73-A688-F8790E8249F3},,,Caddisfly,10,,deadmaterial,Greater than 10,{2FEF0481-C3A9-47DC-90C1-EF2A19E2212B},9/6/2019 4:10,,9/6/2019 4:10,,,aquaticinvertebratesdata_4
{42E200F7-1FC8-4F53-A82C-3D15CCAA1E98},,,Stoneflies,10,,,Greater than 10,{2FEF0481-C3A9-47DC-90C1-EF2A19E2212B},9/6/2019 4:10,,9/6/2019 4:10,,,aquaticinvertebratesdata_4
{C5F1ECDD-49BC-4B20-AD0C-98374AC8B70C},,,Caddisfly,10,,deadmaterial,Greater than 10,{B6224C76-FD28-40E6-AA68-78F21457286B},9/7/2019 3:02,,9/7/2019 3:02,,,aquaticinvertebratesdata_4
{7D6563F7-7205-4F43-8E53-936145789234},,,Caddisfly,10,,deadmaterial,,{12CFE0F7-37CC-442B-9980-A3D7A92E2935},9/7/2019 3:03,,9/7/2019 3:03,,,aquaticinvertebratesdata_4
{81606402-F3F6-459D-990E-C337B2E82D08},,,Stonefly,10,,,Greater than 10,{93875B9D-4BE9-4E08-835D-295202FFAD39},9/9/2019 16:22,,9/9/2019 16:22,,,aquaticinvertebratesdata_4
{6D48AFD3-C965-4C3F-9C00-595FF0303D9B},,,Snails,3,,,,{93875B9D-4BE9-4E08-835D-295202FFAD39},9/9/2019 16:22,,9/9/2019 16:22,,,aquaticinvertebratesdata_4
{390E8A1C-2CD3-4E16-ADBE-A84E17B1BDB7},,,Beetle,1,,,,{93875B9D-4BE9-4E08-835D-295202FFAD39},9/9/2019 16:22,,9/9/2019 16:22,,,aquaticinvertebratesdata_4
{0522F2DC-8087-43A8-8F19-06FDBC2DC7E2},,,Caddisfly,4,,deadmaterial,,{1B1CB449-1FA2-498A-8CB0-2FBB4DF6B658},9/9/2019 16:22,,9/9/2019 16:22,,,aquaticinvertebratesdata_4
{6204AA79-787B-4341-9F16-D516EA1B0679},,,Snail,1,,,"Could not get in vial, it was dropped",{16894BF5-B3D9-4D40-BA70-037CD685382B},9/9/2019 16:22,,9/9/2019 16:22,,,aquaticinvertebratesdata_4
{EAB41157-83FD-4923-827D-FE97D90130DD},,,Snail 2,1,,,"Round, swirly shell, different than dripped snail",{16894BF5-B3D9-4D40-BA70-037CD685382B},9/9/2019 16:22,,9/9/2019 16:22,,,aquaticinvertebratesdata_4
{ECE00F2D-8B55-425D-A268-37AE5948966F},,,Mite,10,,,"Red mites , greater than 10",{16894BF5-B3D9-4D40-BA70-037CD685382B},9/9/2019 16:22,,9/9/2019 16:22,,,aquaticinvertebratesdata_4
{DEF0C1DA-505C-467D-8E0F-BC87C5AC0EEB},,,Bivalves,10,,deadmaterial,Greater than 10,{F1B3DEF9-16D2-4397-8939-8A43FF1C0F28},9/9/2019 22:27,,9/9/2019 22:27,,,aquaticinvertebratesdata_4
{128D1D9D-DB20-43B7-9AD6-F820D38C359B},,,Snails,1,,,,{F1B3DEF9-16D2-4397-8939-8A43FF1C0F28},9/9/2019 22:27,,9/9/2019 22:27,,,aquaticinvertebratesdata_4
{F8C294F3-4287-4D7E-9F0A-376CEC8353EF},,,Worms,5,,,,{F1B3DEF9-16D2-4397-8939-8A43FF1C0F28},9/9/2019 22:27,,9/9/2019 22:27,,,aquaticinvertebratesdata_4
{6DA07777-2476-4182-8086-3C3878CA53C9},,,Bivalve,1,,deadmaterial,,{90190FDB-89E1-4C3A-A5AD-08513D7CE265},9/9/2019 22:27,,9/9/2019 22:27,,,aquaticinvertebratesdata_4
{81789ED3-2300-49E8-8D70-E8BE138B9D9B},,,Belostomatidae,1,,,Hanging out in submerged overhanging vegetation,{18F1B7F2-30B8-4442-8996-A6C3CCD5376B},9/27/2019 18:44,raphaelmazor,9/27/2019 18:44,raphaelmazor,,aquaticinvertebratesdata_4
{3445DBB5-F928-45BD-830E-03BC2F67CD8A},,,Anisoptera,4,,,Family not yet confirmed. Hanging out in overhanging vegetation and in high-flow riffle,{18F1B7F2-30B8-4442-8996-A6C3CCD5376B},9/27/2019 18:44,raphaelmazor,9/27/2019 18:44,raphaelmazor,,aquaticinvertebratesdata_4
{F0A9AD40-F446-4F6D-81B0-A4CAF56E9EC1},,,Naucoridae,3,,,,{BDD49962-D648-4DE4-8759-6CF9F27E9666},9/27/2019 19:08,raphaelmazor,9/27/2019 19:08,raphaelmazor,,aquaticinvertebratesdata_4
{FD8A8ED2-93A5-4336-84AC-46959846F65E},,,Tabanidae,1,,,,{BDD49962-D648-4DE4-8759-6CF9F27E9666},9/27/2019 19:08,raphaelmazor,9/27/2019 19:08,raphaelmazor,,aquaticinvertebratesdata_4
{93F4425E-2B00-4241-88BE-40A067994548},,,Dryopidae,6,,,,{BDD49962-D648-4DE4-8759-6CF9F27E9666},9/27/2019 19:08,raphaelmazor,9/27/2019 19:08,raphaelmazor,,aquaticinvertebratesdata_4
{F88E88EF-27C4-4B71-8756-7C3029BA6F92},,,Anisoptera,1,,,Family not confirmed,{BDD49962-D648-4DE4-8759-6CF9F27E9666},9/27/2019 19:08,raphaelmazor,9/27/2019 19:08,raphaelmazor,,aquaticinvertebratesdata_4
{EADAA608-8ED7-429B-85F9-F723DEF0194B},,,Leptohyphidae,6,,mayfly,,{BDD49962-D648-4DE4-8759-6CF9F27E9666},9/27/2019 19:08,raphaelmazor,9/27/2019 19:08,raphaelmazor,,aquaticinvertebratesdata_4
{56F37EFB-05DA-411B-899C-F6B56ABFDECD},,,Haliplidae,2,,,,{BDD49962-D648-4DE4-8759-6CF9F27E9666},9/27/2019 19:08,raphaelmazor,9/27/2019 19:08,raphaelmazor,,aquaticinvertebratesdata_4
{C0015146-AC2F-4E0D-8558-0732868F81BF},,,Belostomatidae,5,,,,{BDD49962-D648-4DE4-8759-6CF9F27E9666},9/27/2019 19:08,raphaelmazor,9/27/2019 19:08,raphaelmazor,,aquaticinvertebratesdata_4
{0605D4EB-888C-4410-8223-90F9CBDABD62},,,Dytiscidae,1,,,,{BDD49962-D648-4DE4-8759-6CF9F27E9666},9/27/2019 19:08,raphaelmazor,9/27/2019 19:08,raphaelmazor,,aquaticinvertebratesdata_4
{3D462009-6BA2-4D3A-888B-FD5C2BB3D571},,,Zygoptera,1,,,Family not confirmed. Likely Lestidae or Calopterygidae,{BDD49962-D648-4DE4-8759-6CF9F27E9666},9/27/2019 19:08,raphaelmazor,9/27/2019 19:08,raphaelmazor,,aquaticinvertebratesdata_4
{46C0A778-55D8-4283-861D-B04AA7C4B388},,,,,,,,{DC37829E-DEA9-485A-873D-D2BD7C2665C5},9/27/2019 20:53,raphaelmazor,9/27/2019 20:53,raphaelmazor,,aquaticinvertebratesdata_4
{E07EEB9E-E8D6-498A-82BF-7DF488BF4F25},,,Dytiscidae,3,,,,{1B77F8A2-DC2C-45F9-876B-7480FBE34141},9/27/2019 21:13,raphaelmazor,9/27/2019 21:13,raphaelmazor,,aquaticinvertebratesdata_4
{EA7AF720-5E33-4E79-889A-7DD936544E61},,,Hydrophilidae,10,,,,{1B77F8A2-DC2C-45F9-876B-7480FBE34141},9/27/2019 21:13,raphaelmazor,9/27/2019 21:13,raphaelmazor,,aquaticinvertebratesdata_4
{A085599C-0B29-4B3B-821F-7433A4E4E63B},,,Notonectidae,2,,,,{1B77F8A2-DC2C-45F9-876B-7480FBE34141},9/27/2019 21:13,raphaelmazor,9/27/2019 21:13,raphaelmazor,,aquaticinvertebratesdata_4
{3FB3A452-D60F-409A-8520-089978B01817},,,Gerridae,3,,,,{1B77F8A2-DC2C-45F9-876B-7480FBE34141},9/27/2019 21:13,raphaelmazor,9/27/2019 21:13,raphaelmazor,,aquaticinvertebratesdata_4
{C43EA63C-BBEE-49F8-B801-1339B15E4E00},,,Trichoptera ,10,,deadmaterial,Many large pupal chambers. See photos,{1BC1CD1D-2A76-4750-9627-3EFEA3FC3EA7},10/3/2019 0:50,,10/3/2019 0:50,,,aquaticinvertebratesdata_4
{8299E3AC-931E-4A2B-8D40-E26703D63B98},,,Insect exuviae unknown ,10,,deadmaterial,Possibly trichoptera or beetle. ,{1BC1CD1D-2A76-4750-9627-3EFEA3FC3EA7},10/3/2019 0:50,,10/3/2019 0:50,,,aquaticinvertebratesdata_4
{415F4472-9466-43E5-AAEA-9C040B3DF325},,,Chironomidae,10,,deadmaterial,Lots of empty cases. See photos,{1BC1CD1D-2A76-4750-9627-3EFEA3FC3EA7},10/3/2019 0:50,,10/3/2019 0:50,,,aquaticinvertebratesdata_4
{8A7148CD-DD40-4871-9EE4-D278E6DFAFEC},,,Stratiomyidae,1,,,Alive. Collected on damp substrate under boulder. Possibly Stratiomyidae,{1BC1CD1D-2A76-4750-9627-3EFEA3FC3EA7},10/3/2019 0:50,,10/3/2019 0:50,,,aquaticinvertebratesdata_4
{00AFEEEE-0A8E-463B-94EE-FC5F0CAF5FE0},,,Neohermes,3,,"deadmaterial,perennialindicator",Exuviae or dead material found under boulders in chambers excavated in damp material. Photographed and collected. Head capsule is patterned like Neohermes. ,{1BC1CD1D-2A76-4750-9627-3EFEA3FC3EA7},10/3/2019 0:50,,10/3/2019 0:50,,,aquaticinvertebratesdata_4
{B78331DA-2DBA-4099-A581-912374B488E7},,,Baetidae,10,,mayfly,,{B95DFF1F-6304-4DA0-AB1D-141BF0B946B4},10/11/2019 21:13,,10/11/2019 21:13,,,aquaticinvertebratesdata_4
{405B6EC7-33C0-4881-917E-53565B756DD5},,,Corydalidae,1,,perennialindicator,,{B95DFF1F-6304-4DA0-AB1D-141BF0B946B4},10/11/2019 21:13,,10/11/2019 21:13,,,aquaticinvertebratesdata_4
{49CF89ED-3B91-4347-A6EB-B6F542292653},,,Sinubidae,10,,,,{B95DFF1F-6304-4DA0-AB1D-141BF0B946B4},10/11/2019 21:13,,10/11/2019 21:13,,,aquaticinvertebratesdata_4
{2ABC6DED-65D1-40EC-B26C-E704A398BA37},,,Chironomid,8,,,,{B95DFF1F-6304-4DA0-AB1D-141BF0B946B4},10/11/2019 21:13,,10/11/2019 21:13,,,aquaticinvertebratesdata_4
{6551A325-53DC-4976-972D-2E810E67FE60},,,Dipterans,10,,,,{B95DFF1F-6304-4DA0-AB1D-141BF0B946B4},10/11/2019 21:13,,10/11/2019 21:13,,,aquaticinvertebratesdata_4
{FB0A7017-0697-4117-9098-31E4E2CB4415},,,Corydalidae,1,,,,{B95DFF1F-6304-4DA0-AB1D-141BF0B946B4},10/11/2019 21:13,,10/11/2019 21:13,,,aquaticinvertebratesdata_4
{9ADBF5C6-B272-4966-A264-BFD536FDBE4E},,,Caddis pupae,3,,,,{B95DFF1F-6304-4DA0-AB1D-141BF0B946B4},10/11/2019 21:13,,10/11/2019 21:13,,,aquaticinvertebratesdata_4
{A3044788-E018-4EF9-A59D-3397CEA31E7A},,,Stonefly,2,,,,{B95DFF1F-6304-4DA0-AB1D-141BF0B946B4},10/11/2019 21:13,,10/11/2019 21:13,,,aquaticinvertebratesdata_4
{13F7D4B3-E4AB-49FC-9528-11F68CED1F05},,,Scuds,,,,,{C87CAE26-0F0E-406B-92FE-5F945C710045},10/11/2019 21:31,,10/11/2019 21:31,,,aquaticinvertebratesdata_4
{11658405-53CF-4574-87F4-086D379FB8B3},,,Fly larvae,,,,,{C87CAE26-0F0E-406B-92FE-5F945C710045},10/11/2019 21:31,,10/11/2019 21:31,,,aquaticinvertebratesdata_4
{3C77F718-83D8-47CB-8CAE-51EA1633135D},,,Blood worm,,,,Samples to be identified in lab,{C87CAE26-0F0E-406B-92FE-5F945C710045},10/11/2019 21:31,,10/11/2019 21:31,,,aquaticinvertebratesdata_4
{6ED53AD0-E5A8-487D-A8B3-A530C7397B28},,,None,,,,,{098ED077-83E0-4E84-9779-A3D2835436F8},10/13/2019 6:27,,10/13/2019 6:27,,,aquaticinvertebratesdata_4
{5E120627-1CE3-4FCD-91ED-E5DDD1D5DD4F},,,,,,,None found,{AA7C0D16-05B2-4644-B18A-477AD8A0C2DD},10/13/2019 16:26,,10/13/2019 16:26,,,aquaticinvertebratesdata_4
{19D32213-B783-45BD-85C0-99B3C71D8502},,,Odonata,3,,perennialindicator,"Found both damselflies and dragonflies

Coenagrionidae (4)
Aeshnidae (2)
",{643F5396-780D-4B62-804D-25C02EB17B2D},11/2/2019 0:02,,11/2/2019 0:02,,,aquaticinvertebratesdata_4
{6016929A-8320-434E-A03A-EDD8FB8989A6},,,Mayflies,5,,mayfly,Baetidae,{643F5396-780D-4B62-804D-25C02EB17B2D},11/2/2019 0:02,,11/2/2019 0:02,,,aquaticinvertebratesdata_4
{793E75FA-0232-4EC6-AC4F-58E47774A75B},,,Snails,,,perennialindicator,Hydrobiidae,{643F5396-780D-4B62-804D-25C02EB17B2D},11/2/2019 0:02,,11/2/2019 0:02,,,aquaticinvertebratesdata_4
{5749DAF4-888F-454A-8BFC-A46432058D7E},,,Caddisflies ,2,,perennialindicator,Hydropsychidae,{643F5396-780D-4B62-804D-25C02EB17B2D},11/2/2019 0:02,,11/2/2019 0:02,,,aquaticinvertebratesdata_4
{CA686FEB-5CBE-48D0-99F2-FD0D35C3BE58},,,Diptera,1,,,Simulidae,{643F5396-780D-4B62-804D-25C02EB17B2D},11/2/2019 0:02,,11/2/2019 0:02,,,aquaticinvertebratesdata_4
{63BF3E85-8F79-45FE-90C9-A2DA49127A1E},,,Odonate,1,,,Only saw adults,{0E999336-86B6-4F9B-B719-FB68A2B1237C},11/2/2019 1:08,,11/2/2019 1:08,,,aquaticinvertebratesdata_4
{F1BC0FA6-FE59-4A6D-A367-648F2E217D93},,,Odonates ,10,,perennialindicator,"Coenagrionidae (3)
Aeshnidae (1)
(From what was collected  for in-lab verification)
",{F092D24A-EB77-461A-BD52-FD733D22004F},11/2/2019 1:12,,11/2/2019 1:12,,,aquaticinvertebratesdata_4
{AE2328BC-40E8-451A-8CB8-9879D8AA1C74},,,Diptera,1,,,Culicidae (1),{F092D24A-EB77-461A-BD52-FD733D22004F},11/2/2019 1:12,,11/2/2019 1:12,,,aquaticinvertebratesdata_4
{A2251D1B-04B8-4E75-A8C0-C409F26F971B},,,Mayfly,2,,mayfly,Baetidae,{F092D24A-EB77-461A-BD52-FD733D22004F},11/2/2019 1:12,,11/2/2019 1:12,,,aquaticinvertebratesdata_4
{90A1B57E-F813-47D0-A542-8FE949127FD8},,,Trichoptera,1,,,Hydrospychidae (1) ,{F092D24A-EB77-461A-BD52-FD733D22004F},11/2/2019 1:12,,11/2/2019 1:12,,,aquaticinvertebratesdata_4
{A0C4AB7F-35B2-4A9F-AE32-7839573FF8A6},,,Hemipteran,1,,,Backswimmer,{F092D24A-EB77-461A-BD52-FD733D22004F},11/2/2019 1:12,,11/2/2019 1:12,,,aquaticinvertebratesdata_4
{8F9939A0-6AA8-4C6E-A15B-062447A1EAED},,,Diptera,4,,,Simuliidae,{535F78A0-E097-465B-9DC2-4C7CDCFA9925},11/2/2019 1:33,,11/2/2019 1:33,,,aquaticinvertebratesdata_4
{CC1FBEEF-ABAE-4395-8626-133C1D679108},,,Ephemeroptera,3,,,Baetidae ,{535F78A0-E097-465B-9DC2-4C7CDCFA9925},11/2/2019 1:33,,11/2/2019 1:33,,,aquaticinvertebratesdata_4
{F099E62E-1B28-4DFD-89B7-B13DD8E2FEA5},,,,,,,Bugs collected to be confirmed in lab,{CD1B94B5-05AC-4A6C-B423-247BA3F5FE1C},5/21/2020 20:08,,5/21/2020 20:08,,,aquaticinvertebratesdata_4
{DADC9E16-AF7C-46F0-9B14-4C95548E04C3},,,,,,,Collected for identification in lab,{B9193A56-4111-43E2-8CF6-E7E301C0B9EA},5/21/2020 21:11,,5/21/2020 21:11,,,aquaticinvertebratesdata_4
{E5310BA3-A3CE-4839-A3D0-DC96EFBD6A9E},,,,,,,Collected for confirmation in lab,{10874E06-DD16-4543-AD3A-A71FA3ACCB7E},5/21/2020 21:46,,5/21/2020 21:46,,,aquaticinvertebratesdata_4
{ADDBBFFF-5ABA-4016-A600-3A9D391622CB},,,,,,,Sample collected to be verified in lab,{6DA3E38E-4600-4D84-91CA-35C8FF63ED2F},5/21/2020 22:42,,5/21/2020 22:42,,,aquaticinvertebratesdata_4
{73D0044E-9DB8-4ED9-903B-FCCC7D4581E4},,,,,,,All BMI collected to be identified in lab,{FDB13E97-47EB-4C32-95F7-D28F685E57C1},5/21/2020 23:24,,5/21/2020 23:24,,,aquaticinvertebratesdata_4
{D5391D64-672E-4915-81A8-E7405915FD98},,,,,,,Sample to be confirmed in lab,{C4BC71C8-6FE0-46EB-825F-EF6454EFFB30},5/21/2020 23:52,,5/21/2020 23:52,,,aquaticinvertebratesdata_4
